LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
200000,2,3,1,53,0,0,0,2,0,0,88895,79074,47318,21594,19067,13814,2600,3224,0,8000,8000,8000,0
300000,2,4,2,30,-1,-1,-1,-1,0,-1,10915,3469,2316,58284,6877,5970,3480,3016,58438,20,5987,2795,0
230000,2,1,2,36,-1,-1,-1,0,0,0,1545,306,8389,7465,6549,576,306,8389,9,0,0,342,0
240000,2,1,2,29,0,0,0,0,0,-2,3093,2322,8186,3980,0,0,2000,2020,2500,0,0,85,0
20000,2,2,1,28,-1,-1,0,0,0,0,1424,10094,15018,15991,18442,18827,10094,10000,1549,3000,790,1000,0
20000,2,1,1,47,0,0,0,2,0,0,13963,15227,17968,17382,18094,19399,1500,3000,0,1000,1600,0,1
130000,2,1,2,26,0,0,0,0,0,0,7852,8871,9883,10079,10289,10495,1152,1164,360,372,376,540,1
160000,1,1,2,27,-1,-1,-1,-1,-1,-2,1111,1111,0,6795,0,0,1111,0,6795,0,0,0,0
50000,1,2,1,33,0,0,0,0,0,0,13538,9199,6879,6753,5440,5440,2000,1284,264,109,390,0,0
480000,1,1,2,49,0,0,0,0,0,0,449336,456668,424843,325772,320760,325841,17124,14706,15377,10481,11003,11303,0
360000,1,1,1,37,-1,-1,-1,-1,-2,-1,797,357,759,0,0,2318,360,759,0,0,2318,0,0
360000,2,2,2,27,0,0,-1,-1,-1,-2,12389,-5,1145,1169,-1,-1,0,1150,1174,0,0,0,0
200000,1,1,1,44,-1,-1,-2,-2,-2,-2,667,0,0,0,0,0,0,0,0,0,0,0,0
160000,2,3,1,28,0,0,0,0,0,0,38660,38942,39787,40069,37647,38268,2500,1877,2000,3000,1400,5000,0
180000,1,1,1,48,-1,-1,-1,-1,-1,0,325,1260,325,1000,1100,1100,1260,325,1000,1100,0,0,0
230000,2,2,1,35,0,0,0,0,0,0,160560,158782,150844,151623,148261,153161,10012,10010,10000,7000,10000,10000,0
170000,2,2,1,34,0,0,0,0,0,0,35348,34622,31450,28229,26422,15081,1402,1789,652,798,1081,173,0
160000,2,1,2,46,-2,-2,-2,-2,-2,-2,6241,8788,0,0,0,0,8805,0,0,0,0,0,0
260000,2,2,2,25,0,-1,-1,0,0,0,5008,10698,3863,56173,15700,5049,10698,3863,56006,5712,1000,100,0
90000,2,1,2,27,0,0,0,0,0,0,25118,26128,25248,26386,24171,25607,1440,1500,1500,2000,2000,2000,0
100000,2,3,1,57,0,0,0,0,0,0,101890,100403,101350,101324,101475,100558,4000,4000,4000,4000,4000,4000,0
230000,1,3,1,48,0,0,2,0,0,0,20271,21979,20924,20881,21262,21469,5034,0,2000,2000,2000,2000,0
360000,2,1,1,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,1,2,2,26,0,0,0,0,0,0,76158,81858,80337,61002,58148,52515,8000,5000,4000,5000,3000,5000,0
200000,1,1,1,31,-1,0,0,0,0,0,58008,72062,72912,80819,84186,83710,20000,20000,10000,20000,10000,10000,0
30000,2,2,1,44,1,4,4,3,2,2,28864,30108,29367,28605,27855,29649,2000,0,0,0,2400,1300,0
200000,2,3,1,69,2,2,2,2,2,-2,2500,2500,2500,2500,0,0,0,0,0,0,0,0,1
60000,1,2,2,30,0,0,0,0,0,0,4419,5683,6733,7662,8529,9884,1500,1300,1200,1000,1500,800,1
160000,2,2,2,27,2,2,2,2,2,2,157818,161308,162923,161481,155819,168283,7500,5800,5700,0,18100,0,1
20000,2,2,1,42,3,2,2,2,2,2,18464,19465,19649,19978,20512,20831,1600,800,950,1000,800,0,1
160000,2,2,1,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,1,3,1,48,0,0,0,0,-1,-1,45600,12404,7857,3181,2430,780,1800,1506,6,2430,780,0,0
200000,1,1,2,29,0,0,0,2,2,2,137218,141808,151020,152040,164405,161525,6808,11620,5000,15000,0,4089,0
70000,2,2,2,22,0,0,0,0,0,0,66748,52642,40934,34685,30166,29299,2049,1700,1446,1000,1044,1176,0
150000,1,1,2,28,0,0,0,0,0,0,24942,83333,75249,61949,67280,64374,80284,6254,6119,33333,4374,6814,0
60000,2,2,1,30,1,2,0,0,2,2,14135,13616,16065,18092,17504,19216,0,3000,2300,0,2000,0,1
280000,2,3,1,37,0,0,0,0,0,0,199046,184586,185067,177878,140710,81033,8200,7500,9000,6500,5000,2000,0
160000,2,2,1,39,1,2,2,-2,-2,-2,40712,29920,0,0,0,0,0,0,0,0,0,0,0
160000,1,3,2,27,2,2,2,-1,0,0,70373,80166,34775,34073,15676,99436,11450,0,142848,1800,90000,3300,1
170000,1,1,2,32,2,2,-2,-2,-2,-1,2097,0,0,0,0,6271,0,0,0,0,6271,0,1
210000,2,1,2,50,-1,-1,-2,-1,-1,-1,1561,0,0,806,1945,0,0,0,806,1945,0,1315,0
300000,2,1,2,31,0,0,0,0,-1,-1,31827,11158,1616,3658,658,662,1009,1000,2700,658,662,0,0
100000,2,2,1,34,-1,2,-1,-1,0,0,296,148,620,296,148,0,0,620,296,0,0,563,0
200000,2,1,2,26,-2,-2,-2,-2,-2,-2,2232,3967,1348,20836,1321,561,3967,1348,20836,1321,561,2905,0
370000,2,2,2,38,0,0,0,0,0,0,75823,63617,65585,67223,62201,64356,5000,3000,3003,3000,3500,60000,0
60000,2,1,2,32,1,2,0,0,0,2,17992,17405,18619,19636,20326,21534,0,1500,1328,1018,1687,778,1
70000,2,3,2,32,2,2,2,0,0,2,23741,26021,24419,23541,10576,6985,4000,0,2000,1000,0,4000,1
230000,2,1,2,33,0,0,0,0,0,0,228639,226778,184466,157857,131706,62237,10075,10135,6034,10000,3000,5000,0
50000,2,1,2,29,3,3,2,3,2,2,49624,48530,50255,49104,51044,50933,0,2800,0,3000,800,3000,1
150000,1,1,2,26,-2,-2,-2,-2,0,0,13707,12119,121170,27949,23158,67745,16408,96373,28005,5021,50000,4004,0
200000,1,1,1,42,1,-1,-1,-1,-1,-1,0,581,581,581,581,581,581,581,581,581,581,581,1
20000,1,1,2,29,0,0,0,0,0,0,15934,15028,16023,11631,12377,4830,1329,1324,1000,2000,1000,0,0
240000,1,1,2,28,0,0,0,0,0,0,181569,182916,186885,187756,188520,189908,6606,8246,6806,5112,5291,6004,0
230000,1,2,2,27,0,0,0,0,0,0,5504,4782,3864,3242,1428,2358,2000,2000,2000,300,2000,1400,0
290000,2,2,2,41,-1,0,0,0,0,0,32192,32595,14688,17105,18875,21304,2500,13500,3000,3000,3000,2000,0
360000,1,1,1,44,-2,-2,-2,-2,-2,-2,188,1610,1088,7870,5988,342,1610,1088,7870,5988,342,7159,1
210000,2,2,2,43,0,0,0,0,0,0,180962,181870,159975,138349,112371,111979,6601,5085,4087,4220,27704,73000,0
230000,1,2,2,36,-2,-2,-2,-2,-2,-2,3245,1855,2577,8001,2970,-1,1864,2590,8039,2984,0,381,0
200000,1,1,1,54,-1,-1,-1,-1,-1,-1,22413,890,1649,2121,0,51110,890,1649,2121,0,51110,1053,0
80000,2,2,1,23,2,0,0,0,0,0,82628,134880,67325,68652,70388,76743,2500,2404,3000,2800,7700,0,1
30000,1,1,2,34,2,2,2,2,2,0,21107,24117,24424,24627,24093,24785,3374,1000,900,0,1094,1000,1
140000,2,1,2,29,0,0,0,0,0,0,58971,18772,20354,23409,26440,28507,7062,2354,3409,3440,2507,4572,0
220000,2,2,1,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,2,2,1,30,0,0,0,0,0,0,47423,49978,52520,54877,57484,59095,3000,3000,3000,3000,2000,3000,0
210000,1,1,2,27,1,-1,-1,-1,-1,-1,0,582,0,582,291,1027,582,0,582,291,1027,291,1
100000,1,2,1,47,1,2,0,0,0,0,99823,96932,96924,96122,97432,95062,0,3579,3472,3287,3590,10179,0
110000,2,3,2,27,0,0,0,2,0,0,28686,32765,27864,25691,28257,24161,5000,7000,0,10000,4161,5000,1
50000,2,2,3,52,0,0,0,0,0,0,50671,50525,38240,18443,20065,20296,1844,1292,804,5717,823,1299,0
180000,1,2,1,34,-1,-1,-1,-1,-1,-1,13067,6170,3439,1193,381,1516,6170,3444,1193,381,1516,542,0
200000,1,1,2,37,-2,-2,-2,-2,-2,-2,4279,3774,706,5177,3792,12035,3856,706,5192,3808,12035,33436,0
200000,1,2,1,33,-1,-1,-1,-1,0,0,2104,998,846,12319,19206,17034,1003,848,12323,8026,3083,6424,0
20000,1,3,2,46,0,0,0,0,0,0,9784,11195,12542,13619,14415,15281,1885,1838,1300,1000,1074,183,0
300000,1,1,2,26,2,2,2,0,0,2,273138,279307,273333,277270,284915,286837,12000,0,10000,12180,10000,10817,1
50000,1,2,1,57,0,0,-1,0,0,0,53320,52754,27231,26852,27820,25529,1300,50499,1000,1500,1500,1000,0
360000,1,1,2,28,-1,-1,2,-1,-1,-1,2711,780,390,390,390,540,780,0,390,390,540,390,0
70000,2,2,2,25,1,2,0,0,0,0,5412,5177,6291,9085,9270,6821,0,1206,3000,185,200,0,1
30000,1,1,1,40,-1,-1,-1,-1,-1,-1,1047,447,318,258,0,318,447,318,258,0,318,1991,1
50000,2,2,2,35,0,0,0,0,0,0,48848,49988,45434,34688,24124,21072,2000,2000,1900,1032,3000,907,0
430000,2,2,1,42,2,2,2,2,2,2,289358,296219,300873,294527,308523,318274,13000,11000,0,19000,15000,0,1
300000,2,2,1,30,-1,2,-1,-1,-1,-1,10940,10104,1610,2749,155,3167,0,1610,2768,155,3167,435,0
130000,1,2,1,53,2,2,2,0,0,0,109994,125138,114344,96995,100086,92344,17100,17,4000,5000,4000,4000,1
230000,2,1,1,31,0,0,0,0,0,0,15704,11952,13442,16164,9908,9592,2000,2000,3418,0,0,0,0
50000,2,2,2,23,1,-1,-1,-1,-1,0,18085,4120,0,261,28606,24041,7000,0,261,46506,2000,3000,0
50000,1,2,1,32,0,0,0,0,0,0,42163,38252,27396,23584,17272,17634,1472,1500,1282,618,640,644,0
50000,1,3,2,34,2,2,2,2,3,2,44951,45906,46872,49974,50023,53367,2000,2000,4200,1170,4300,0,1
60000,2,1,2,23,0,0,0,0,0,0,51275,41950,40861,35638,32147,19796,2000,1718,3800,2000,2386,1000,0
80000,2,1,1,25,3,2,2,2,3,3,6269,7212,7246,8073,8349,8420,1200,300,1100,700,500,0,1
80000,2,2,1,25,-1,2,2,0,0,0,1374,2373,2182,2232,3053,2271,1170,0,220,1000,282,0,0
80000,1,2,2,29,1,2,0,0,0,0,75234,76417,76916,51070,52727,54847,3007,5090,2001,3000,3000,3000,0
20000,2,2,1,27,0,0,-1,-1,-2,-2,7286,2160,780,0,0,0,1006,780,0,0,0,0,0
260000,2,2,1,31,-1,-1,0,0,-1,-1,5841,23194,62361,67057,17024,18659,23194,50000,11500,17024,18659,38923,0
70000,2,5,1,23,0,0,0,0,0,0,30847,31849,33333,34344,35032,35807,1516,2000,1600,1215,1300,1500,0
50000,1,2,1,44,1,2,2,2,0,0,38671,36772,33101,28192,22676,14647,2300,1700,0,517,503,585,0
470000,2,2,2,30,0,0,0,0,0,0,216031,203735,181531,52119,48386,35425,7513,5552,1781,3021,3008,3015,0
200000,2,2,1,37,-2,-2,-2,-2,-2,-2,4157,601,432,1602,3017,937,606,432,1602,3017,937,1275,0
90000,2,1,2,28,-2,-2,-1,0,0,0,-1886,-2086,34347,35042,46098,46658,0,36633,1328,11696,1350,1337,0
290000,2,2,1,35,0,0,0,2,0,0,260698,267453,278924,235368,232117,230763,11019,20326,44,10035,10034,10062,0
200000,2,3,1,32,0,0,0,0,0,0,132436,133530,137837,140609,141896,151082,4780,6459,6550,5106,11500,0,1
360000,2,1,2,27,-2,-2,-2,-2,-2,-2,2434,3881,2394,2441,2441,2441,3900,2406,2453,2453,2453,2453,0
90000,1,1,2,30,0,0,0,0,0,2,41789,42913,44388,45348,48454,47524,2100,2500,2000,4000,0,2000,0
30000,1,1,2,33,1,2,2,2,2,2,25826,27274,25744,27504,26987,26927,3000,0,3000,1000,1300,0,0
460000,1,1,1,39,2,2,5,5,5,5,2495,2495,2495,2495,2495,2495,0,0,0,0,0,0,1
20000,1,2,1,34,0,0,0,0,0,2,9662,10673,11998,13010,13750,13389,1180,1505,1517,1257,0,900,1
360000,1,2,1,37,-2,-2,-2,-2,-2,-2,346,9138,-1,377,2899,376,9182,0,378,2912,377,3208,0
30000,2,3,2,22,0,0,-1,0,0,-1,8922,6698,187,1187,0,1405,1275,187,1000,0,1405,623,0
180000,1,2,2,36,0,0,0,0,0,0,136613,133557,129909,133043,133835,132587,6600,6000,6000,6000,5000,6000,0
10000,2,3,1,51,1,2,0,0,2,2,2731,2541,3499,4441,4233,5566,0,1000,1000,0,2000,1170,0
50000,1,3,1,52,1,2,2,0,0,2,7839,8761,8472,8641,9298,9000,1200,0,310,797,0,333,0
150000,2,2,2,44,2,2,0,0,0,0,168179,159008,157164,155109,153033,156636,0,5684,5538,5410,11000,0,1
50000,2,1,1,47,-1,-1,-1,-1,-1,-1,390,390,390,2728,0,780,390,390,2728,0,780,0,0
50000,1,2,2,27,2,2,2,2,2,2,48655,45570,44015,36724,45751,46497,460,5021,0,10000,2005,37,1
360000,1,1,1,46,0,0,0,0,-2,-2,92961,76243,51722,-8,-8,-16,10125,13092,0,0,0,0,0
280000,1,1,2,31,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,219,0,0,82150,0,220,1124,0
240000,1,2,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,2,1,2,51,0,-1,-1,-2,-1,0,26106,8999,0,0,10961,11349,8999,0,0,10961,503,448,0
60000,1,2,3,46,0,0,2,2,2,2,24677,26963,28210,27473,29176,28242,3000,2000,0,2289,0,1500,1
180000,1,2,1,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,2,3,1,58,2,2,2,2,0,0,8287,10978,11207,11227,12042,12850,3000,700,500,1000,1000,1000,1
70000,2,2,2,27,0,0,2,2,0,0,25105,27867,28125,28364,29586,30110,3500,1000,1000,2000,1000,1500,0
230000,1,2,2,28,0,0,-2,-2,-2,-2,26574,-26,-26,90624,92624,-89,26,0,90650,2000,89,0,0
50000,2,2,1,45,0,0,2,2,2,2,46248,50893,48854,50901,50015,48179,5750,0,3800,1890,0,1850,1
70000,2,2,1,37,0,0,0,0,0,0,49775,50600,47585,48493,49559,51079,2000,2500,2000,2000,2500,2050,1
150000,2,3,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,1,1,2,29,0,0,0,0,0,0,146330,147720,148748,104123,132321,37683,4979,3592,2556,2300,1427,1000,0
340000,1,3,1,36,0,0,0,0,0,0,362178,303611,92112,75710,63870,52671,10116,3300,5000,10000,10000,30000,1
100000,2,2,2,27,-1,-1,-1,-2,-2,-2,11540,1300,0,0,0,0,1303,0,0,0,0,0,0
130000,1,1,2,37,0,0,0,0,0,0,22563,22222,21783,9421,8809,8596,1500,1505,1000,500,1000,115,0
100000,2,2,2,25,2,2,2,0,0,0,98499,101051,98503,98949,48552,49545,5000,0,3900,1801,1800,2000,0
20000,2,1,2,22,-1,-1,2,0,0,-1,8266,10377,5529,4482,0,2030,2313,0,0,1449,2030,1280,0
50000,2,2,2,37,0,0,2,0,0,0,49078,51063,40371,19522,19140,17912,3800,0,805,818,1000,592,0
20000,1,3,3,46,0,0,0,0,0,-2,15523,17264,18325,15680,0,0,2000,1500,500,0,0,0,0
280000,1,1,1,60,-1,2,2,-2,-1,-1,495,109,-780,-1170,1473,558,4,390,0,3033,558,1320,1
390000,2,2,2,45,0,0,0,0,0,0,60082,58694,61735,63337,59693,62776,5000,5000,5000,4000,4000,4000,0
50000,2,2,2,23,0,0,0,0,0,2,26795,28056,29284,30487,33831,33138,2000,2000,2000,4000,0,2000,0
160000,1,1,2,33,1,-1,2,0,0,-1,-77,1598,1097,772,447,797,2000,0,0,0,1000,0,1
410000,1,2,2,30,-2,-2,-2,-2,-2,-2,7011,9173,7259,8430,5130,5064,9222,8036,8542,5155,5089,18270,0
210000,2,2,1,29,0,0,0,0,0,0,42140,31938,45502,41704,40509,41305,2000,20020,1672,1600,1600,2000,0
50000,2,2,1,31,2,4,3,2,0,0,13815,13307,12755,8400,3150,0,0,3,17,0,0,0,1
30000,1,2,2,39,0,0,0,0,0,0,24065,25660,26257,27641,29335,10493,2005,2000,2000,2000,1000,1000,1
100000,2,1,1,31,-1,-1,0,-1,-1,-1,6033,19922,40000,1133,22579,2834,19922,21000,1133,22579,2834,0,0
260000,2,2,1,43,2,2,2,2,2,2,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,1
130000,2,1,2,29,-1,-1,-1,-1,0,0,280,1954,304,978,652,326,2038,311,1000,0,0,326,1
70000,2,3,2,55,0,0,0,0,0,0,4664,5680,6703,7853,7316,7350,1100,1123,1273,407,300,300,0
260000,2,1,2,28,0,0,0,0,0,0,85666,92286,93742,93369,82476,73789,10005,4026,3481,141,20074,60308,0
30000,2,2,1,38,0,0,0,-2,-2,-2,24380,15525,0,0,0,0,1600,0,0,0,0,292,1
130000,2,3,1,42,0,0,0,0,0,0,127524,127839,128380,97713,96245,95779,5051,5101,3600,3501,3800,3412,0
120000,2,3,0,47,-1,0,0,-2,-2,-2,1576,3009,0,0,430,1520,1500,0,0,430,1520,730,0
150000,2,1,2,32,0,0,0,0,0,2,125995,127467,130080,131238,141612,140868,5000,4723,3323,11086,0,4000,0
20000,2,3,2,46,1,2,0,0,0,0,18505,17898,18067,18917,18717,17144,0,1800,1600,400,0,0,0
30000,2,3,1,29,2,2,2,2,2,0,26836,28894,30571,31011,30389,30115,2500,2670,2000,0,1000,1000,1
230000,2,2,2,31,0,0,-2,-1,0,0,4908,0,0,51750,51295,53257,0,0,52066,2000,3000,3000,0
360000,1,3,2,34,-1,-1,-1,-1,-1,-1,686,3821,1937,944,1219,2216,3821,1937,944,1219,2216,2000,0
230000,2,3,2,46,0,0,0,0,0,0,273094,341657,344026,160377,85681,-371,135034,10806,20266,15120,343,100014,0
50000,2,5,2,23,0,0,0,0,0,0,48473,49454,47893,30707,50741,49663,2100,2021,1562,26004,1800,2000,0
270000,2,2,1,31,-1,-1,0,0,0,0,6894,14246,43615,33336,36045,28725,14305,43000,1740,16045,2000,5000,0
440000,2,1,2,29,0,0,0,0,0,0,169661,167199,158520,156977,157963,151936,8071,9021,7013,6013,6028,6010,0
150000,2,1,2,29,0,0,0,0,0,0,145138,140210,136196,105989,98836,94504,5200,7982,4500,4048,3800,3818,0
140000,2,3,2,59,2,0,0,0,0,0,62042,63445,63729,63751,65421,68070,3000,2000,2000,2000,3000,3000,1
100000,1,2,2,38,0,0,0,0,0,0,95933,96772,97240,98159,97481,97574,4499,4578,4606,3817,3998,3695,0
110000,2,1,2,24,0,0,2,0,0,0,111863,111569,110768,110480,48708,47060,6001,5000,5060,2000,3000,5000,0
50000,1,1,1,33,2,2,0,0,0,-1,12632,13131,14817,13725,13147,5932,1000,2000,7000,5000,5932,25497,0
190000,2,2,2,24,0,0,0,0,0,0,183821,186084,184426,104154,106014,109014,9000,6621,2083,2500,3000,9076,0
20000,1,2,3,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
330000,2,1,1,36,-1,-1,2,-1,-1,-1,2964,36,36,24699,2912,14231,36,0,24863,2912,14231,6976,0
200000,1,2,1,32,0,0,0,0,0,0,74150,66378,60722,53769,45928,38238,3000,5000,3000,2000,2000,3000,0
180000,1,1,2,37,0,0,0,0,0,0,22121,31681,32552,34004,35792,36645,10000,1700,2000,2500,1600,2000,0
30000,2,3,2,24,2,2,2,2,2,3,15335,14804,16546,15985,17869,17291,0,2300,0,2300,0,0,1
50000,2,2,1,50,-1,-1,-1,-1,-2,-1,1232,1846,697,364,0,760,1846,697,364,0,760,5862,0
480000,1,1,1,44,0,0,0,0,0,0,350110,316685,312615,316685,302248,311651,14082,15023,15098,10008,15045,20164,0
50000,1,1,3,51,0,0,0,0,0,0,48600,49387,49259,30864,16016,13913,1986,1638,1130,449,418,416,0
50000,2,2,2,23,0,0,0,0,0,0,46968,36912,32616,29788,27562,26129,1600,1500,1500,1200,1078,951,0
50000,2,3,1,40,0,0,0,0,0,0,49941,51213,12104,12898,13687,14458,2400,1206,1000,1000,1000,1000,0
210000,1,1,1,40,0,0,0,0,2,0,23764,21911,23204,19709,14418,13366,1367,1777,1577,0,1366,3130,0
50000,1,2,3,51,0,0,0,0,0,0,79502,65237,64426,18430,18020,17991,4000,1565,641,648,654,649,0
50000,1,2,1,49,1,2,2,2,2,2,17371,17789,18209,18595,20323,19218,1000,1000,1000,2000,0,1000,1
380000,1,1,1,41,-1,-1,-1,-2,-2,-2,3907,13253,-4,-4,-4,-4,13345,0,0,0,0,0,1
130000,1,2,1,39,0,0,0,0,0,0,88014,88951,90672,89252,91118,95105,3245,3217,3177,3286,4200,2500,0
80000,1,1,2,26,0,0,0,0,0,0,56808,55901,57030,56576,53819,48604,3000,3010,4000,5000,3000,2200,0
210000,2,2,2,54,0,0,0,0,0,0,197324,201977,205800,205590,98572,90521,8000,11000,6000,4098,3500,3000,0
170000,1,2,2,32,1,-2,-1,2,2,-2,-1000,-1000,1000,1000,0,0,0,2000,0,0,0,0,0
120000,1,1,1,44,1,2,2,2,2,2,75294,76465,74675,79629,77748,82497,3000,0,6200,0,6000,0,1
50000,1,3,2,27,0,0,-2,-2,-1,-1,32590,-100,0,0,70,120,0,100,0,70,200,100,0
180000,2,2,2,25,0,0,0,0,0,0,177607,177498,176081,175540,142015,139162,6500,7000,7200,5018,5200,5300,0
200000,2,3,1,42,-2,-2,-2,-2,-2,-2,1261,1261,1261,1261,1261,1256,1261,1261,1261,1261,1256,1880,0
30000,2,2,2,21,-2,-2,-2,-2,-2,-2,0,780,3260,4311,1551,0,780,3260,4311,1551,0,0,0
200000,1,1,2,29,0,0,0,0,0,0,45841,37221,34718,32148,25380,22701,4000,7000,7000,7000,7000,295,0
70000,2,1,2,25,1,2,2,2,2,2,53742,52281,55981,54484,59080,59096,0,4545,0,5500,2090,0,0
210000,2,2,1,44,0,0,0,0,0,0,73487,75456,86171,87895,89022,90868,3748,13000,3081,3217,3312,3151,0
200000,2,2,1,43,-1,-1,-1,-1,-1,-1,1875,2239,316,2681,3486,2296,2239,316,2681,3486,2296,3413,0
500000,2,2,2,49,-1,-1,-1,0,0,-1,27891,8970,385228,391047,0,150,8982,385228,7821,0,150,363,0
500000,1,1,2,36,-1,-1,-1,0,0,0,2450,1038,34741,20409,23804,22697,1100,35157,3000,5000,5000,5000,0
80000,2,3,1,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,2,1,2,33,-2,-2,-2,-2,-1,0,0,747,0,0,3937,2359,747,0,0,3937,0,0,0
100000,2,2,1,31,0,0,0,-2,-1,-1,95160,94327,0,0,2743,1782,2000,0,0,2743,1782,0,0
30000,2,1,2,46,0,0,0,0,2,0,18910,20592,21949,24116,23430,25044,2000,2000,2535,0,2000,2300,0
230000,1,1,1,41,1,-1,-1,-1,-1,-1,0,1482,2140,2360,2620,0,1482,2140,2560,2620,0,0,1
30000,1,3,1,50,0,0,0,0,0,-1,28339,24232,15626,9330,4372,1419,1681,2000,0,0,1419,12000,1
50000,2,2,2,23,0,0,0,0,2,2,34448,35545,36620,40767,41495,42377,1975,1950,5100,1700,1700,700,0
20000,1,2,1,44,0,0,0,0,0,0,17441,17696,18672,18654,19584,19390,1309,1285,657,2000,388,390,1
220000,2,3,2,39,0,0,0,0,0,0,209596,160515,141917,144811,147685,150780,6888,5155,5258,5284,5473,5505,0
140000,2,2,1,35,-1,-1,-1,-1,-1,-1,4694,4340,4332,4058,2929,4345,4340,4332,4172,5544,4345,2178,1
130000,2,2,2,23,0,0,0,0,0,0,78426,77613,62963,58470,59069,51599,3000,3000,3000,2500,2000,3000,0
300000,2,2,1,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,520,1
160000,2,2,1,38,0,0,0,-1,-1,-1,73902,119408,134243,12670,6349,10775,50000,20000,30037,6349,11000,4000,0
50000,1,1,2,24,0,0,0,0,0,0,31292,32766,34426,34725,18049,19593,2000,2500,1353,1500,2000,1501,0
80000,2,2,1,35,-1,-1,-1,-1,-1,0,7961,15290,1806,-1203,14107,8575,20004,1806,0,20000,0,6955,0
20000,1,2,2,23,0,0,2,0,0,0,18804,17855,17199,17548,17992,31150,2150,1000,504,600,4000,4000,0
280000,1,1,1,55,-1,-1,0,0,2,-1,2326,4917,4906,4707,2254,5375,4917,2453,2254,0,5375,1165,0
210000,2,1,2,27,0,0,0,0,0,-1,99050,17924,19123,20650,0,1136,1301,1500,2000,0,1136,67412,0
80000,1,3,1,29,0,0,0,0,0,0,52175,45429,46595,47224,46903,46973,2034,2200,1738,1796,1832,1842,0
380000,1,1,1,39,-1,-1,-2,-1,-1,-2,6347,0,0,46350,0,0,0,0,46350,0,0,24000,1
200000,2,1,2,39,0,0,0,0,0,0,155693,158710,133245,131906,135533,137809,6000,5000,4871,5905,5491,5000,0
160000,2,1,2,31,-1,-1,-1,-1,-1,-1,4203,9739,15628,3666,4098,4237,9739,17751,3666,4098,4237,3007,0
140000,1,1,2,30,0,0,-2,-2,-1,-1,5600,0,0,0,5302,10251,0,0,0,5302,5251,0,0
260000,2,1,2,36,-1,-1,-1,-1,-1,-1,10425,12722,4948,13100,10854,7537,2297,7256,13100,10854,7537,3710,0
260000,2,1,2,39,-1,-1,2,-1,-1,-1,1550,978,588,390,390,540,978,0,390,390,540,390,0
170000,2,2,1,38,0,0,0,0,0,2,136768,133840,138172,140265,112529,110318,5000,6800,6500,8300,0,4200,0
50000,2,3,3,46,0,0,0,0,0,0,44835,45989,47167,25142,4716,4840,1900,2050,2000,300,200,500,0
90000,2,2,2,25,2,2,2,0,0,0,41757,42797,41814,42813,43571,46350,2001,0,2000,1600,3500,0,1
80000,1,3,1,59,0,0,0,0,0,0,78651,80199,82036,82031,81535,81586,3454,3725,3722,3228,3281,3374,0
110000,2,3,2,31,0,0,0,0,0,0,77595,78322,66068,61486,60695,58147,3700,2212,2100,2200,2200,1910,0
20000,2,2,2,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,1,3,2,54,0,0,0,0,0,0,75804,76799,78692,79543,19738,19759,2785,3068,2309,694,716,808,0
250000,2,2,1,31,0,0,0,0,0,0,42441,43061,29385,27677,86250,65710,4000,3000,901,63000,2700,2000,0
180000,2,2,2,36,-1,-1,-1,-1,-1,-2,360,2240,6071,1554,0,0,2240,6071,1554,0,0,0,1
110000,2,3,2,46,0,0,0,0,0,0,45846,47104,48325,0,49461,48438,2000,2000,2000,0,2000,2000,0
70000,1,1,2,33,0,0,0,0,-2,-2,70524,70740,46740,0,0,0,2500,2000,0,0,0,0,0
200000,1,2,1,29,0,0,0,0,0,2,168374,172158,175701,181235,192713,189449,8000,7900,10000,14400,0,6700,0
30000,2,1,2,27,0,0,0,0,0,0,26135,27407,29002,26806,25948,22162,2000,2500,1500,1000,2000,3000,0
200000,2,2,1,43,2,2,2,2,-1,-1,150,150,150,150,2500,0,0,0,0,2500,0,0,1
50000,2,2,1,37,1,2,0,0,0,0,51377,50253,50047,43142,10677,10105,0,2424,2355,363,361,393,0
